content,url,title_hash,title
" 
	　　【方剂名】二陈汤，出自《太平惠民和剂局方》

	　　【组成】 半夏汤洗七次、橘红各五两(各15g) ，白茯苓三两(9g) ，甘草炙一两半(4.5g)。

	　　【用法】上药畋咀，每服四钱，用水一盏，生姜七片，乌梅一个，同煎六分，去滓，热服，不拘时候。现代用法：共为粗末，加生姜七片，乌梅一个，水煎温服。

	　　【功效】燥湿化痰，理气和中。

	　　【主治】湿痰证。咳嗽痰多易咯，胸膈满闷，恶心呕吐，肢体困倦，头眩心悸，舌苔白腻，脉沉滑。

	　　【方解】本方证为脾失健运，水湿凝聚成痰犯肺所致。湿痰犯肺，故咳嗽痰多易咯；痰阻气机，胃失和降，故胸膈满闷，恶心呕吐；湿困脾阳，则肢体困倦；痰湿中阻，清阳不升，则头眩；痰浊凌心，则为心悸；舌苔白腻，脉沉滑，均为湿痰之征。治宜健脾燥湿化痰。方中半夏辛温性燥，燥湿化痰，降逆止呕，为君药。橘红理气化痰，芳香醒脾，使气顺痰消，为臣药。君臣相配，等量合用，不仅相辅相成，增强燥湿化痰之力，而且体现了治痰先理气，气顺则痰消之意。茯苓甘淡，健脾渗湿，使湿祛痰消，治其生痰之源，为佐药。甘草化痰和中，调和诸药，为使药。煎时加生姜降逆止呕，又制半夏之毒；乌梅收敛肺气，使散中有收。诸药合用，标本兼顾，燥湿化痰，理气和中，为祛痰的通用方剂。

	　　【临床运用】

	　　1.用方要点本方为燥湿化痰的代表方，以咳嗽痰多易咯，舌苔白腻，脉沉滑为辨证要点。

	　　2.现代运用本方常用于治疗慢性支气管炎、肺气肿、慢性胃炎、妊娠呕吐、神经性呕吐等属湿痰者。

	　　【附】

	　　1.温胆汤(《三因极一病证方论》)：半夏汤洗七次 竹茹 枳实麸炒，去瓤，各二两(6g)陈皮三两(9g) 甘草炙，一两(3g) 茯苓一两半(4.5g) 上锉为散，每服四大钱(12g)，水一盅半，加生姜五片，大枣一枚，煎七分，去渣，食前服。或作汤剂加生姜五片，大枣l枚，水煎服。功效：理气化痰，清胆和胃。主治：肝胃不和，痰热内扰证。症见虚烦不眠，惊悸不安，或呕吐呃逆，口苦，舌苔黄腻，脉滑数。

	　　2.导痰汤(《重订严氏济生方》)：半夏汤洗七次，四两(9g) 天南星炮，去皮 橘红枳实去瓤，麸炒赤茯苓去皮，各一两(6g) 甘草炙，半两(3g) 生姜十片(3g) 水煎服。功效：燥湿祛痰，行气开郁。主治：痰阻气滞证。症见痰涎壅盛，胸膈痞塞，胁肋胀痛，头痛呕逆，喘急痰嗽，坐卧不安，不思饮食。

	　　3.涤痰汤(《奇效良方》)：南星姜制半夏汤洗七次，各二钱半(各7. Sg) 枳实麸炒，二钱(6g)茯苓去皮，二钱(6g)橘红一钱半(4.5g) 石菖蒲 人参各一钱(4.5g) 竹茹七分(2g)甘草半钱(1.5g) 上作一服。水二盅，生姜五片，煎至一盅，食后服。现代用法，加生姜五片，水煎服。功效：涤痰开窍。主治：中风痰迷心窍证。症见舌强不能言，喉中痰鸣，辘辘有声，舌苔白腻，脉沉滑或沉缓。

	　　以上三方皆由二陈汤化裁而成，均有燥湿化痰之功。温胆汤由二陈汤去乌梅，加竹茹、枳实、大枣而成。竹茹清热化痰除烦，枳实降气消痰除痞，二者药性偏凉，故适宜于肝胃不和，痰热内扰证；导痰汤由二陈汤去乌梅，加天南星、枳实而成。天南星增加燥湿化痰之力，枳实增强理气化痰之功，故其燥湿化痰行气的作用较二陈汤为著，适宜于痰浊内阻，气机不畅之痰阻气滞证；涤痰汤又在导痰汤的基础上加石菖蒲、竹茹、人参而成，较之导痰汤又增加开窍扶正之功，适宜于中风痰迷心窍，舌强不能言之证。

	　　【方歌】二陈汤用半夏陈，辅以茯苓甘草臣，理气和中燥湿痰，煎加生姜乌梅真。
 
        
      
        
        最近更新时间：2014-01-06
",http://www.zhongyoo.com/fangji/ect_1112.html,,
" 
	　　【方剂名】独活寄生汤，出自《备急千金要方》

	　　【组成】独活三两(9g)， 桑寄生、杜仲、牛膝、细辛、秦艽、茯苓、肉桂心、防风、川芎、人参、甘草、当归、芍药、干地黄各二两(各6g)。

	　　【用法】上十五味，畋咀，以水一斗，煮取三升，分三服，温身勿冷也。现代用法：水煎服。

	　　【功效】祛风湿，止痹痛，益肝肾，补气血。

	　　【主治】痹证日久，肝肾不足，气血两虚。腰膝关节疼痛，屈伸不利，或麻木不仁，畏寒喜温，舌淡苔白，脉细弱。

	　　【方解】本方证为痹证日久不愈，累及肝肾，耗伤气血所致。腰为肾之府，膝为筋之府，风寒湿邪痹阻关节，故腰膝关节疼痛，屈伸不利；气血受阻，不能濡养筋脉，则麻木不仁；寒湿均为阴邪，得温则减，故畏寒喜温；舌淡苔白，脉细弱，均为肝肾、气血不足之征。治宜祛邪与扶正兼顾，祛风湿，止痹痛，益肝肾，补气血。方中独活辛苦微温，长于除久痹，治伏风，祛下焦风寒湿邪以蠲痹止痛，为君药。秦艽、防风祛风湿，止痹痛；细辛辛温发散，祛寒止痛；肉桂温里散寒，温通经脉，共为臣药。桑寄生、牛膝、杜仲补肝肾而强筋骨，其中桑寄生兼能祛风湿，牛膝兼能活血利肢节；人参、茯苓、甘草(四君子汤去白术)补气健脾；当归、芍药、地黄、川芎(四物汤)养血活血，均为佐药。综观全方，以祛风散寒除湿药为主，辅以补肝肾、养气血之品，邪正兼顾，能使风寒湿邪俱除，气血充足，肝肾强健，诸证自愈。

	　　【临床运用】

	　　1.用方要点：本方为治痹证日久，肝肾不足，气血两虚的常用方，以腰膝疼痛，舌淡苔白，脉细弱为辨证要点。

	　　2.现代运用：本方常用于治疗慢性关节炎、腰肌劳损、骨质增生、风湿性坐骨神经痛等属肝肾两虚，气血不足者。

	　　【方歌】独活寄生艽防辛，芎归地芍桂苓均，杜仲牛膝人参草，冷风顽痹屈能伸。
 
        
      
        
        最近更新时间：2014-01-22
",http://www.zhongyoo.com/fangji/dhjst_1190.html,,
,http://www.zhongyoo.com/fangji/page_3.html,,
" 
	　　【方剂名】黄连解毒汤，出自《肘后备急方》，名见《外台秘要》引崔氏方

	　　【组成】黄连三两(9g)、黄芩、黄柏各二两(各6g)、 栀子(擘)十四枚(9g)。

	　　【用法】上四味切，以水六升，煮取二升，分二服。现代用法：水煎服。

	　　【功效】泻火解毒。

	　　【主治】三焦火毒热盛证。大热烦躁，口燥咽干，错语不眠，或热病吐血、衄血，或热甚发斑，或身热下利，或湿热黄疸，或外科疮疡疔毒，小便黄赤，舌红苔黄，脉数有力。

	　　【方解】本方证乃火毒炽盛，充斥三焦所致。火毒炽盛，内外皆热，上扰神明，故烦热错语；血为热迫，随火上逆，则为吐衄；热伤络脉，血溢肌肤，则为发斑；热盛则津伤，故口燥咽干；热壅肌肉，则为痈肿疔毒；舌红苔黄，脉数有力，皆为火毒炽盛之证。综上诸症，皆为实热火毒为患，治宜泻火解毒。方中君以黄连清泻心火，又兼泻中焦之火。因心主火，泻火必先清心，心火宁则诸经之火自降。臣以黄芩清泻上焦之火，佐以黄柏清泻下焦之火。使以栀子通泻三焦，导热下行，使邪热从小便而去。四药合用，集大苦大寒之连、芩、柏、栀于一方，苦寒直折，火邪去则热毒解，诸症可愈。

	　　【临床运用】

	　　1.用方要点本方为苦寒直折，清热解毒的基础方。临床以大热烦躁，口燥咽干，舌红苔黄，脉数有力为辨证要点。

	　　2.现代运用本方常用于治疗败血症、脓毒血症、痢疾、肺炎、流行性脑脊髓膜炎、乙型脑炎以及感染性炎症等属火热毒盛者。

	　　【使用注意】本方皆为苦寒之品，有化燥伤阴之弊，非火盛者不宜使用，久服易伤脾胃。

	　　【方歌】黄连解毒汤四味，黄芩黄柏栀子备， 躁狂大热呕不眠，吐衄发斑均可为。
 
        
      
        
        最近更新时间：2013-12-21
",http://www.zhongyoo.com/fangji/hljdt_1046.html,,
" 
	　　【方剂名】至宝丹，出自《太平惠民和剂局方》

	　　【组成】生乌犀屑(水牛角代) 朱砂研飞 雄黄研飞 生玳瑁屑研 琥珀研，各一两(各30g) 麝香研龙脑研，各一分(各3g) 金箔半人药，半为衣银箔研，各五十片(各50片)牛黄研，半两(15g) 安息香一两半(45g)，为末，以无灰酒搅澄飞过，滤去沙土，约得净数一两(30g)，慢火熬成膏

	　　【用法】将生犀、玳瑁为细末，入余药研均，将安息香膏重汤煮，凝成后，入诸药中和搜成剂，盛不津器中，并旋圆如桐子大，用人参汤化下三至五丸(3g)，每两岁儿童服二丸，人参汤化下。现代用法：水牛角、玳瑁、安息香、琥珀分别粉碎成细粉；朱砂、雄黄分别水飞成极细粉；将牛黄、麝香、冰片研细，与上述粉末配研、过筛、混匀。加适量炼蜜制成大蜜丸，每丸重3g。口服，每次1丸，每日1次，小儿减量。

	　　【功效】清热开窍，化浊解毒。

	　　【主治】温病痰热内闭心包证。神昏不语，身热烦躁，痰盛气粗，舌红苔黄垢腻，脉滑数，以及中风、中暑、小儿惊厥属痰热内闭者。

	　　【方解】本方所治诸证，均为邪热亢盛，痰浊内闭心窍所致。邪热炽盛，炼液成痰，痰热内扰神明，故神昏不语，身热烦躁，痰盛气粗，甚至喉中痰鸣；舌为心之苗，热人心营则舌绛，苔黄垢腻，脉滑数均为痰热之象。治宜清热豁痰以治其本，开窍安神以治其标。方中水牛角清心解毒；麝香芳香开窍，二药相合，重在清热开窍，共为君药。牛黄既助水牛角清心解毒，又助麝香开窍；安息香、龙脑辟秽化浊开窍，与麝香同用，开窍之力尤为显著；玳瑁息风镇惊安神，共为臣药。朱砂、琥珀、金箔、银箔质重以镇心定惊，雄黄豁痰解毒，为佐药。本方集众多名贵中药材于一方，且疗效卓著，堪称药中至宝，故名“至宝丹”。

	　　【临床运用】

	　　1.用方要点本方是清热化浊开窍的重要方剂，以神昏不语，痰盛气粗，舌红苔黄，脉滑数为辨证要点。夏月无故昏倒，昏不知人，面垢，汗自出，手足微冷，亦可用本方急救开窍，醒脑回苏。

	　　2.现代应用本方常用于治疗“流脑”、“乙脑”、中毒性痢疾、尿毒症、急性脑血管病、肝昏迷、癫痫等属痰热内闭心窍者。

	　　3.使用注意方中芳香辛燥之品较多，有耗阴劫液之弊，阳盛阴虚之神昏窍闭忌用。

	　　4.孕妇禁用。

	　　【功用鉴别】安宫牛黄丸、紫雪、至宝丹三首方剂，疗效可靠、价格较贵，被中医称为“三宝”。三方均能清热开窍，用治热闭证。安宫牛黄丸长于清热解毒，豁痰开窍，清热之力最强，其组方特点是清热与开窍并重，又善豁痰，用治高热与神昏并重之证；紫雪长于清热开窍，息风止痉.清热之力次之，其组方特点是清热开窍，兼息风止痉，用治高热神昏兼痉厥抽搐之证；至宝丹长于芳香开窍，化浊解毒，清热之力最次，其组方特点是开窍为主，清热为辅，用治高热神昏不语之证。故俗称“糊里糊涂安官丸，乒乒乓乓是紫雪，不声不响至宝丹”。

	　　【方歌】至宝朱砂麝息香，雄黄牛角水牛黄，金银二箔兼龙脑，琥珀还同玳瑁良。
 
        
      
        
        最近更新时间：2013-05-04
",http://www.zhongyoo.com/fangji/zbd_538.html,,
" 
	　　【方剂名】普济消毒饮，出自《东垣试效方》

	　　【组成】黄芩(酒炒)、黄连(酒炒)，各五钱(各15g)， 陈皮(去白)、甘草(生用)、玄参、柴胡、桔梗各二钱(各6g) ，连翘、板蓝根、马勃、牛蒡子、薄荷各一钱(各3g)， 僵蚕、升麻各七分(各2g)

	　　【用法】上药为末，汤调，时时服之，或蜜拌为丸，噙化。现代用法：水煎服。

	　　【功效】清热解毒，疏风散邪。

	　　【主治】大头瘟。恶寒发热，头面红肿焮痛，目不能开，咽喉不利，舌燥口渴，舌红苔黄，脉浮数有力。

	　　【方解】本方主治大头瘟(原书称大头天行)，乃感受风热疫毒之邪，壅于上焦，发于头面所致。风热疫毒袭表，卫阳被郁，则恶寒发热；头为诸阳之会，疫毒上攻，则头面红肿焮痛，目不能开，咽喉不利；舌红苔黄，脉浮数有力为热毒炽盛之象。疫毒宜清解，风热宜疏散，病位在上宜因势利导。故治宜解毒散邪兼施而以清热解毒为主。方中重用黄连、黄芩清泄上焦热毒，且用酒炒，使其性升，以增清上之功，为君药。牛蒡子、连翘、薄荷、僵蚕疏散头面、肌表风热，为臣药。玄参、马勃、板蓝根清热解毒，玄参养阴以防伤阴；桔梗、甘草清利咽喉；陈皮理气，疏散壅滞，以散邪消肿，共为佐药。升麻、柴胡疏散风热，引诸药上达头面，寓“火郁发之”之意，共为使药。方中芩、连得升、柴之引，可上行清头面热；升、柴有芩、连之苦降，则不至于发散太过。如此配伍，有升有降，有清有散，相反相成，既清热解毒，又疏散风热。

	　　【临床运用】

	　　1.用方要点：本方为治大头瘟的常用方。临床以恶寒发热，头面红肿焮痛，舌红苔白兼黄，脉浮数为辨证要点。

	　　2.现代运用：本方常用于治疗颜面丹毒、流行性腮腺炎、急性扁桃体炎、头面部蜂窝织炎、淋巴结炎伴淋巴管回流障碍等属风热毒邪为患者。

	　　【使用注意】因本方中的药物多苦寒辛散，对于阴虚及脾虚便溏者慎用。

	　　【方歌】普济消毒蒡芩连，甘桔蓝根勃翘玄，升柴陈薄僵蚕入，大头瘟毒服之痊。
 
        
      
        
        最近更新时间：2013-12-31
",http://www.zhongyoo.com/fangji/pjxdy_1088.html,,
" 
	　　【方剂名】金锁固精丸，出自《医方集解》

	　　【组成】沙苑蒺藜去皮、炒芡实蒸莲须各二两(各60g) 、龙骨酥炙、牡蛎盐水煮一日一夜，煅粉，各一两(各30g)。

	　　【用法】共为细末，莲子粉糊为丸，每服9g，每日2次，淡盐汤送服。现代用法：水煎服。

	　　【功效】补肾涩精。

	　　【主治】肾虚不固之遗精证。遗精滑泄，神疲乏力，四肢酸软，腰痛耳鸣，舌淡苔白，脉细弱。

	　　【方解】本证为肾虚精关不固所致。肾主藏精，肾虚精关不固，故遗精滑精；精能化气，精亏气无以化生，故神疲乏力；腰为肾之府，耳为肾之窍，肾精亏虚，故腰痛耳鸣；舌淡苔白，脉细弱，为肾精不足之征。方中沙苑蒺藜人肾经，既补肾，又固精止遗，《本经逢源》称其“为泄精虚劳要药，最能固精”，为君药。芡实益肾固精；莲须固肾涩精；莲子粉补肾涩精，并能养心清心，合用以交通心肾，共为臣药。龙骨、牡蛎煅制而用，功专收敛固涩，兼以重镇安神，神安则益于固精，为佐药。本方既可固精，又可补肾，标本兼顾，以涩为主，体现了“虚则补之”、“涩可固脱”的治法。本方功专固精，功效犹如“金锁”之固，故名。

	　　【临床运用】

	　　1.用方要点本方为治肾亏精关不固之遗精的代表方，以遗精滑泄，腰痛耳鸣，舌淡苔白，脉细弱为辨证要点。

	　　2.现代运用本方常用于治疗遗精、早泄，亦可治疗性神经功能紊乱、乳糜尿、重症肌无力、慢性前列腺炎等属肾虚精关不固者。又可用于女子肾虚带下不禁。

	　　【使用注意】本方虽然标本兼顾，但偏于固涩治标，若遗精滑泄已止，则应以补虚固肾以治其本；如属湿热下注，扰动精室，或心肝火旺，火扰精室而遗精者，则不宜使用本方。

	　　【方歌】金锁固精芡莲须，蒺藜龙骨与牡蛎， 莲粉糊丸盐汤下，补肾涩精止滑遗。
 
        
      
        
        最近更新时间：2013-12-23
",http://www.zhongyoo.com/fangji/jsgjw_1052.html,,
" 
	　　【方剂名】天王补心丹，出自《校注妇人良方》

	　　【组成】生地黄酒洗，四两(120g) 人参去芦 丹参微炒玄参微炒 白茯苓去皮远志去心，炒 桔梗各五钱(各15g) 五味子 当归身酒洗 天门冬去心 麦门冬去心柏子仁炒酸枣仁各一两(各30g)

	　　【用法】上药为末，炼蜜丸如梧子大，朱砂三、五钱为衣，临卧竹叶煎汤下三钱(9g)，或龙眼肉煎汤。忌胡荽、大蒜、萝卜、鱼腥、烧酒。现代用法：为末，炼蜜为小丸，朱砂为衣，每服9g，温开水送下。

	　　【功效】滋阴养血，补心安神。

	　　【主治】阴虚血少，心神不宁证。心悸怔忡，虚烦失眠，梦遗健忘，不耐思虑，大便干燥，舌红少苔，脉细数。

	　　【方解】本方为心肾两虚，阴亏血少，虚火内扰所致。阴虚血少，虚火内扰，心失所养，故心悸旺忡，虚烦失眠；虚火扰动精室，则梦遗；肾虚髓海空虚，故健忘不耐思虑；阴虚肠燥，故大便干燥；舌红少苔，脉细数，为阴虚火旺之征。治宜滋阴养血，补心安神。方中重用生地黄人心肾经，上养心血，下滋肾水，壮水以制虚火，为君药。天门冬、麦门冬滋阴清热；酸枣仁、柏子仁养心安神；当归补血润燥，兼以通便，共为臣药。人参补益心气，使气旺血生，且又宁心益眢；五味子益气敛阴且安心神；茯苓、远志养心安神，交通心肾；玄参滋阴降火，以制上炎之火，使心神不为虚火所扰；丹参清热除烦；朱砂为衣，人心经，镇心安神，共为佐药。桔梗为使，载药上行人心经。诸药合用，标本兼治，滋中寓清，交通心肾，共成滋阴安神之剂。

	　　【临床运用】

	　　1.用方要点本方为滋阴清热安神的代表方，以心悸失眠，梦遗健忘，舌红少苔，脉细数为辨证要点。

	　　2.现代运用本方常用于治疗神经衰弱、精神分裂症、心脏病、甲状腺功能亢进等属阴亏血少者。

	　　3.使用注意本方滋腻药物较多，脾胃虚弱，胃纳欠佳，痰湿留滞者，均非所宜。

	　　【功用鉴别】天王补心丹与归脾汤均能养血安神，用治心悸怔忡，失眠健忘等。但天王补心丹病位在心肾，以滋阴补血为主，兼清虚热，用治阴虚血少，心神不安而有虚火者，清降之力较著。而归脾汤病位在心脾，以益气补血，健脾养心为主，用治气血不足，心脾两虚而心神不安者，温升之力较著。

	　　【方歌】茯苓桔梗与三参，二冬远志柏枣仁，五味当归朱生地，滋阴清热安心神。
 
        
      
        
        最近更新时间：2013-05-04
",http://www.zhongyoo.com/fangji/twbxd_563.html,,
" 
	　　【方剂名】三仁汤，出自《温病条辨》

	　　【组成】杏仁五钱(15g)，飞滑石六钱(18g)，白通草二钱(6g)，白蔻仁二钱(6g)，竹叶二钱(6g)，厚朴二钱(6g)，生薏苡仁六钱(18g)，半夏五钱(10g)。

	　　【用法】甘澜水八碗，煮取三碗，每服一碗，日三服。现代用法：水煎服。

	　　【功效】宣畅气机，清利湿热。

	　　【主治】湿重于热之湿温病。头痛恶寒，身重疼痛，面色淡黄，胸闷不饥，午后身热，舌白不渴，脉弦细而濡等。

	　　【方解】本方为湿温初起，邪在气分，湿重于热之证而设。湿邪阻遏，卫阳不达，故头痛恶寒，身重疼痛；湿为阴邪，湿遏热伏，则午后身热；湿阻气机，脾胃受困，故胸闷不饥；舌白不渴，面色淡黄，脉弦细而濡皆因湿邪为患。本证病机为湿热合邪，邪阻气机，涉及上中下三焦，湿遏热伏，湿重热轻。其中三焦气机受阻为病机之关键。治宜宣畅通利三焦。方用“三仁”为君，其中杏仁苦辛，轻开肺气以宣上；白蔻仁芳香苦辛，行气化湿以畅中；薏苡仁甘淡渗利，渗湿健脾以渗下，方中杏仁宣上，白蔻仁畅中，薏苡仁渗下，三焦并调。臣以半夏、厚朴辛开苦降，行气化湿，散满除痞，助蔻仁以畅中和胃。佐以滑石、通草、竹叶甘寒淡渗、清利下焦，合苡仁以引湿热下行。诸药合用，宣上、畅中、渗下，气机调畅，使湿热从三焦分消，诸症自解。

	　　【临床运用】

	　　1.用方要点本方适用于湿热留恋气分，湿重热轻之证。临床以头痛，身重，胸闷不饥，午后身热，苔白不渴，脉弦细而濡为辨证要点。

	　　2.现代运用本方常用于治疗肠伤寒、胃肠炎、肾盂肾炎、肾小球肾炎、布氏杆菌病、波状热等病属湿重于热者。

	　　【使用注意】热重湿轻者不宜用。

	　　【方歌】三仁杏蔻薏苡仁，朴夏通草滑竹存， 宣畅气机清湿热，湿重热轻在气分。
 
        
      
        
        最近更新时间：2014-01-15
",http://www.zhongyoo.com/fangji/srt_1155.html,,
" 
	　　【方剂名】藿香正气散，出自《太平惠民和剂局方》

	　　【组成】大腹皮、白芷、紫苏、茯苓去皮各一两(各30g)，半夏曲、白术、陈皮去白、厚朴去粗皮、姜汁炙、苦桔梗各二两(各60g) ，藿香去土三两(90g) ，甘草炙二两半(75g)。

	　　【用法】共为细末，每服二钱，水一盏，姜三片，枣一枚，同煎至七分，热服；如欲出汗，衣被盖，再煎并服。现代用法：共为细末，每服6g，姜、枣煎汤送服。或作汤剂，水煎服，用量按原方比例酌定。

	　　【功效】解表化湿，理气和中。

	　　【主治】外感风寒，内伤湿滞证。恶寒发热，头痛，脘闷食少，腹胀腹痛，恶心呕吐，肠呜泄泻，舌苔白腻，脉浮或濡缓。

	　　【方解】本方证为外感风寒，内伤湿滞，气机不畅，升降失常所致。外感风寒，卫阳被郁，故恶寒发热，头痛；湿食伤中，脾弱不运，气机不畅，则脘闷食少，腹胀腹痛；湿浊内阻，升降失常，恶心呕吐，肠鸣泄泻；舌苔白腻，为内伤湿滞之征；脉浮或濡缓，为外寒内湿之征。治宜外散风寒，内化湿浊。方中藿香用量独重，其性味辛温而解在表之风寒.又芳香而化在里之湿浊，且可辟秽和中，降逆止呕，为君药。配以紫苏、白芷，解表化湿，以助君药外散风寒，兼化湿浊；半夏曲、陈皮燥湿和胃，降逆止呕，助藿香解表化湿，共为臣药。白术、茯苓健脾祛湿；厚朴、大腹皮、桔梗行气化湿，畅中消胀，共为佐药。甘草调和诸药，为使药。姜枣煎服，能调和脾胃。诸药合用，能使风寒外解，湿浊内化，气机通畅，脾胃调和，诸症自愈。

	　　【临床运用】

	　　1.用方要点本方为解表和中，芳香化湿的常用方，以恶寒发热，呕吐泄泻，舌苔白厚而腻为辨证要点。

	　　2.现代运用本方常用于治疗夏秋季节性感冒、胃肠性感冒、急性胃肠炎属湿滞脾胃，外感风寒者。

	　　【方歌】藿香正气大腹苏，甘桔陈苓朴白术，夏曲白芷加姜枣，外寒内湿均能除。
 
        
      
        
        最近更新时间：2014-01-10
",http://www.zhongyoo.com/fangji/hxzqs_1136.html,,
" 
	　　【方剂名】玉女煎，出自《景岳全书》

	　　【组成】石膏三至五钱(15～30g) 熟地黄三至五钱或一两(9～30g) 麦冬二钱(6g) 知母牛膝各一钱半(各5g)

	　　【用法】上药用水一盅半，煎七分，温服或冷服。现代作法：水煎服。

	　　【功效】清胃热，滋肾阴。

	　　【主治】胃热阴虚证。头痛牙痛，牙齿松动，齿龈出血，烦热口渴，舌红苔黄而干，脉浮洪滑大，重按无力。亦治消渴，消谷善饥等。

	　　【方解】本方证乃阴虚胃热，虚火上攻所致。即“少阴不足，阳明有余。”阳明有余，胃热上攻，少阴不足，虚火上炎，既灼伤津液，又损伤血络，则见头痛牙痛，齿龈出血，烦热口渴，肾主骨，齿为骨之余，肾虚不足，则牙齿松动；胃热有余，消谷善饥；舌红苔黄而干，脉浮洪滑大，重按无力，为胃热阴虚之征。故治宜清胃热，滋肾阴。方中石膏辛甘大寒以清泄胃火，为君药。熟地黄甘温以滋肾补阴，为臣药。二药合用，清火而滋水，虚实兼顾。知母助石膏清胃火；麦冬助熟地黄滋肾阴，共为佐药。牛膝引血热下行，兼补肝肾，为佐使药。本方能清能补，标本兼顾，以清为主，使胃热得清，肾阴得补，则诸证自愈。

	　　【临床运用】

	　　1.用方要点本方为治胃热阴虚牙痛的常用方。临床以牙痛齿松，齿龈出血，烦热口渴，舌红苔黄而干为辨证要点。

	　　2.现代运用本方常用于治疗牙龈炎、急性口腔炎，舌炎、糖尿病等属阴亏而胃火盛者。

	　　3.使用注意脾虚便溏者，不宜使用本方。

	　　【方歌】 玉女煎用熟地黄，膏知牛膝麦冬襄，肾虚胃火相为病，牙痛齿衄宜煎尝。
 
        
      
        
        最近更新时间：2013-05-04
",http://www.zhongyoo.com/fangji/ynj_545.html,,
" 
	　　【方剂名】紫雪，出自《外台秘要》

	　　【组成】石膏寒水石滑石磁石各三斤(各1.5kg) 犀角屑(水牛角代) 羚羊角屑(山羊角代) 沉香青木香各五两(各150g) 玄参升麻各一斤(各500g) 甘草炙，八两(240g) 丁香一两(30g) 芒硝制，十斤(5kg) 硝石精制.四升(96g) 麝香研，五分(1.5g)朱砂飞研，三两(90g) 黄金一百两(3.lkg)

	　　【用法】以水一斛，先煮五种金石药，得四斗，去滓后，内八物，煮取一斗五升，去滓，取硝石四升，芒硝亦可，用朴硝精者十斤投汁中，微炭火上煮，柳木篦搅勿住手，有七升，投在木盆中，半日欲凝，内成研朱砂三两(90g)，细研麝香五分(1.5g)，内中搅调，寒之二日呈霜雪紫色。病人强壮者，一服二分(0.6g)，当利热毒；老弱人或热毒微者，一服一分(0.3g)，以意节之。现代用法：不用黄金，先将石膏、寒水石、滑石、磁石砸成小块，加水煎3次，玄参、木香、沉香、升麻、甘草、丁香用石膏等煎液煎煮3次，合并煎液，滤过，滤液浓缩成膏；芒硝、硝石粉碎，兑人膏中，混匀，干燥，粉碎成中粉或细粉；羚羊角锉研成细粉；朱砂水飞成极细粉；将水牛角浓缩粉、麝香研细，与上述粉末配研，过筛，混匀，即得。口服，一次1. 5～3g，每日2次；年老体弱及小儿用量酌减。

	　　【功效】清热开窍，息风止痉。

	　　【主治】热邪内陷心包及热盛动风证。高热烦躁，神昏谵语，痉厥抽搐，斑疹吐衄，口渴引饮，尿赤便秘，舌红绛苔干黄，脉弦数有力，以及小儿热盛惊厥。

	　　【方解】本方证为邪热炽盛，内陷心包，引动肝风所致。热邪内陷心包.闭阻清窍，引动肝风，故神昏谵语，烦躁不宁，抽搐痉厥；热邪充斥内外，迫血妄行，故斑疹吐衄；热盛伤津，故高热、口渴、尿赤、便秘；舌红绛苔干黄，脉弦数有力，均为热盛风动之征。治宜清热泻火解毒，息风止痉。方中水牛角善清心凉血解毒；羚羊角凉肝息风止痉；二角并用，为治热传心肝二经之良药。麝香辛温香窜，醒神开窍，三药合用，是清心凉肝，息风开窍的常用组合，是针对高热、神昏、惊厥等主证而设，共为君药。生石膏、寒水石大寒清热，除烦止渴；滑石寒滑利窍，善引热下行，清热利尿，使热邪从小便而去；玄参、升麻、甘草清热解毒，共为臣药。方中清热药以甘寒、咸寒为主，而不用苦寒直折，不仅避免苦燥伤阴，而且又具有生津护液之用，对热盛伤阴之证，寓有深意。青木香、丁香、沉香宣通解郁，行气通窍，以助开窍醒神之功；朱砂、磁石重镇安神，增强除烦止痉之效；芒硝、硝石“釜底抽薪”，通腑泻热散结，使邪热从大便而解，七药共为佐药。诸药合用，共奏清热解毒，开窍醒神，息风止痉，安神除烦之功。

	　　【临床运用】

	　　1.用方要点本方为开窍镇惊的重要方剂。以高热烦躁，神昏痉厥，便秘，舌红绛苔干黄，脉弦数有力为辨证要点。

	　　2.现代应用本方常用于治疗发热性感染性疾病，如流行性脑脊髓膜炎、乙型脑炎、重症肺炎、猩红热、肝昏迷等属热盛动风者。

	　　3.使用注意过量易损伤元气，甚或见大汗、肢冷、心悸、气促等证，故应中病即止。孕妇禁用。

	　　【方歌】 紫雪牛羊朱朴硝，硝磁寒水滑石膏，丁沉木麝升玄草，不用赤金法亦超。
 
        
      
        
        最近更新时间：2013-05-04
",http://www.zhongyoo.com/fangji/zx_542.html,,
